date,n_stars,package
2014-07-18,2,hadley/httr
2014-07-19,2,hadley/httr
2014-07-20,3,hadley/httr
2014-07-24,1,hadley/httr
2014-07-25,1,hadley/httr
2014-07-31,1,hadley/httr
2014-08-07,1,hadley/httr
2014-08-09,1,hadley/httr
2014-08-11,2,hadley/httr
2014-08-12,2,hadley/httr
2014-08-16,2,hadley/httr
2014-08-17,1,hadley/httr
2014-08-23,1,hadley/httr
2014-08-25,1,hadley/httr
2014-08-28,1,hadley/httr
2014-09-02,1,hadley/httr
2014-09-05,2,hadley/httr
2014-09-08,1,hadley/httr
2014-09-09,2,hadley/httr
2014-09-10,3,hadley/httr
2014-09-11,1,hadley/httr
2014-09-13,2,hadley/httr
2014-09-14,1,hadley/httr
2014-09-15,2,hadley/httr
2014-09-21,2,hadley/httr
2014-09-25,1,hadley/httr
2014-09-26,1,hadley/httr
2014-09-30,1,hadley/httr
2014-10-09,2,hadley/httr
2014-10-11,1,hadley/httr
2014-10-12,1,hadley/httr
2014-10-13,1,hadley/httr
2014-10-14,1,hadley/httr
2014-10-16,1,hadley/httr
2014-10-17,1,hadley/httr
2014-10-19,2,hadley/httr
2014-10-20,1,hadley/httr
2014-10-21,1,hadley/httr
2014-10-23,2,hadley/httr
2014-10-24,1,hadley/httr
2014-10-28,1,hadley/httr
2014-11-07,1,hadley/httr
2014-11-09,1,hadley/httr
2014-11-10,1,hadley/httr
2014-11-11,2,hadley/httr
2014-11-12,2,hadley/httr
2014-11-15,2,hadley/httr
2014-11-16,3,hadley/httr
2014-11-17,1,hadley/httr
2014-11-21,1,hadley/httr
2014-11-25,1,hadley/httr
2014-12-07,1,hadley/httr
2014-12-08,1,hadley/httr
2014-12-09,1,hadley/httr
2014-12-10,1,hadley/httr
2014-12-11,2,hadley/httr
2014-12-13,4,hadley/httr
2014-12-15,1,hadley/httr
2015-01-02,1,hadley/httr
2015-01-06,1,hadley/httr
2015-01-07,1,hadley/httr
2015-01-14,1,hadley/httr
2015-01-15,1,hadley/httr
2015-01-16,2,hadley/httr
2015-01-17,4,hadley/httr
2015-01-18,4,hadley/httr
2015-01-19,2,hadley/httr
2015-01-21,1,hadley/httr
2015-01-26,1,hadley/httr
2015-01-27,1,hadley/httr
2015-01-31,1,hadley/httr
2015-02-01,1,hadley/httr
2015-02-03,2,hadley/httr
2015-02-08,3,hadley/httr
2015-02-10,2,hadley/httr
2015-02-11,1,hadley/httr
2015-02-13,1,hadley/httr
2015-02-14,1,hadley/httr
2015-02-15,1,hadley/httr
2015-02-17,1,hadley/httr
2015-02-23,3,hadley/httr
2015-02-24,1,hadley/httr
2015-03-02,1,hadley/httr
2015-03-03,1,hadley/httr
2015-03-10,2,hadley/httr
2015-03-12,1,hadley/httr
2015-03-14,1,hadley/httr
2015-03-15,4,hadley/httr
2015-03-16,1,hadley/httr
2015-03-17,1,hadley/httr
2015-03-18,1,hadley/httr
2015-03-20,1,hadley/httr
2015-03-23,1,hadley/httr
2015-03-24,1,hadley/httr
2015-03-25,1,hadley/httr
2015-03-26,1,hadley/httr
2015-03-28,1,hadley/httr
2015-03-29,1,hadley/httr
2015-04-01,1,hadley/httr
2015-04-07,1,hadley/httr
2015-04-08,1,hadley/httr
2015-04-10,1,hadley/httr
2015-04-11,2,hadley/httr
2015-04-13,2,hadley/httr
2015-04-15,1,hadley/httr
2015-04-16,1,hadley/httr
2015-04-17,3,hadley/httr
2015-04-19,2,hadley/httr
2015-04-20,3,hadley/httr
2015-04-23,1,hadley/httr
2015-04-29,1,hadley/httr
2015-05-01,1,hadley/httr
2015-05-07,1,hadley/httr
2015-05-08,1,hadley/httr
2015-05-12,4,hadley/httr
2015-05-13,1,hadley/httr
2015-05-16,2,hadley/httr
2015-05-17,6,hadley/httr
2015-05-19,1,hadley/httr
2015-05-20,1,hadley/httr
2015-05-21,2,hadley/httr
2015-06-03,1,hadley/httr
2015-06-09,1,hadley/httr
2015-06-11,3,hadley/httr
2015-06-12,2,hadley/httr
2015-06-13,2,hadley/httr
2015-06-14,1,hadley/httr
2015-06-15,3,hadley/httr
2015-06-20,1,hadley/httr
2015-06-25,1,hadley/httr
2015-06-26,1,hadley/httr
2015-06-30,1,hadley/httr
2015-07-03,1,hadley/httr
2015-07-08,1,hadley/httr
2015-07-11,1,hadley/httr
2015-07-12,1,hadley/httr
2015-07-13,1,hadley/httr
2015-07-14,2,hadley/httr
2015-07-15,1,hadley/httr
2015-07-17,1,hadley/httr
2015-07-19,2,hadley/httr
2015-07-22,2,hadley/httr
2015-07-24,1,hadley/httr
2015-07-26,1,hadley/httr
2015-08-03,2,hadley/httr
2015-08-04,1,hadley/httr
2015-08-06,1,hadley/httr
2015-08-11,1,hadley/httr
2015-08-12,1,hadley/httr
2015-08-13,1,hadley/httr
2015-08-15,2,hadley/httr
2015-08-16,2,hadley/httr
2015-08-17,2,hadley/httr
2015-08-19,1,hadley/httr
2015-08-21,1,hadley/httr
2015-08-25,1,hadley/httr
2015-08-27,1,hadley/httr
2015-08-30,1,hadley/httr
2015-09-01,2,hadley/httr
2015-09-02,1,hadley/httr
2015-09-03,1,hadley/httr
2015-09-10,1,hadley/httr
2015-09-12,1,hadley/httr
2015-09-13,1,hadley/httr
2015-09-15,1,hadley/httr
2015-09-16,1,hadley/httr
2015-09-17,1,hadley/httr
2015-09-19,2,hadley/httr
2015-09-20,2,hadley/httr
2015-09-21,1,hadley/httr
2015-09-22,1,hadley/httr
2015-10-06,1,hadley/httr
2015-10-08,1,hadley/httr
2015-10-11,1,hadley/httr
2015-10-13,2,hadley/httr
2015-10-15,2,hadley/httr
2015-10-16,3,hadley/httr
2015-10-17,2,hadley/httr
2015-10-20,1,hadley/httr
2015-10-21,2,hadley/httr
2015-10-27,1,hadley/httr
2015-11-01,2,hadley/httr
2015-11-04,2,hadley/httr
2015-11-05,3,hadley/httr
2015-11-07,1,hadley/httr
2015-11-09,1,hadley/httr
2015-11-10,1,hadley/httr
2015-11-12,1,hadley/httr
2015-11-13,1,hadley/httr
2015-11-15,1,hadley/httr
2015-11-18,1,hadley/httr
2015-11-19,3,hadley/httr
2015-12-13,1,hadley/httr
2015-12-14,1,hadley/httr
2015-12-15,3,hadley/httr
2015-12-16,1,hadley/httr
2015-12-17,2,hadley/httr
2015-12-18,3,hadley/httr
2015-12-19,1,hadley/httr
2015-12-22,2,hadley/httr
2015-12-23,1,hadley/httr
2015-12-28,1,hadley/httr
2015-12-29,1,hadley/httr
2015-12-31,1,hadley/httr
2016-01-03,1,hadley/httr
2016-01-04,1,hadley/httr
2016-01-06,2,hadley/httr
2016-01-12,1,hadley/httr
2016-01-14,1,hadley/httr
2016-01-16,2,hadley/httr
2016-01-17,1,hadley/httr
2016-01-18,1,hadley/httr
2016-01-25,1,hadley/httr
2016-01-26,1,hadley/httr
2016-01-27,1,hadley/httr
2016-02-04,1,hadley/httr
2016-02-06,1,hadley/httr
2016-02-09,2,hadley/httr
2016-02-13,1,hadley/httr
2016-02-17,1,hadley/httr
2016-02-19,1,hadley/httr
2016-02-20,2,hadley/httr
2016-02-21,1,hadley/httr
2016-02-22,3,hadley/httr
2016-02-24,2,hadley/httr
2016-02-25,1,hadley/httr
2016-02-27,3,hadley/httr
2016-02-29,1,hadley/httr
2016-03-02,1,hadley/httr
2016-03-03,3,hadley/httr
2016-03-08,1,hadley/httr
2016-03-09,1,hadley/httr
2016-03-10,3,hadley/httr
2016-03-11,1,hadley/httr
2016-03-16,1,hadley/httr
2016-03-18,1,hadley/httr
2016-03-20,1,hadley/httr
2016-03-21,1,hadley/httr
2016-03-23,1,hadley/httr
2016-03-24,2,hadley/httr
2016-04-02,1,hadley/httr
2016-04-05,1,hadley/httr
2016-04-06,1,hadley/httr
2016-04-07,1,hadley/httr
2016-04-08,2,hadley/httr
2016-04-09,1,hadley/httr
2016-04-15,1,hadley/httr
2016-04-20,2,hadley/httr
2016-04-22,1,hadley/httr
2016-04-25,1,hadley/httr
2016-04-26,1,hadley/httr
2016-04-27,1,hadley/httr
2016-04-28,1,hadley/httr
2016-04-30,1,hadley/httr
2016-05-02,1,hadley/httr
2016-05-03,1,hadley/httr
2016-05-08,1,hadley/httr
2016-05-12,1,hadley/httr
2016-05-15,1,hadley/httr
2016-05-18,2,hadley/httr
2016-05-27,2,hadley/httr
2016-05-31,1,hadley/httr
2016-06-01,1,hadley/httr
2016-06-04,1,hadley/httr
2016-06-05,2,hadley/httr
2016-06-06,1,hadley/httr
2016-06-10,1,hadley/httr
2016-06-11,1,hadley/httr
2016-06-13,1,hadley/httr
2016-06-17,1,hadley/httr
2016-06-18,1,hadley/httr
2016-06-19,1,hadley/httr
2016-06-28,1,hadley/httr
2016-06-29,1,hadley/httr
2016-06-30,1,hadley/httr
2016-07-05,1,hadley/httr
2016-07-07,1,hadley/httr
2016-07-15,1,hadley/httr
2016-07-19,1,hadley/httr
2016-07-24,1,hadley/httr
2016-07-25,1,hadley/httr
2016-07-29,1,hadley/httr
2016-07-30,1,hadley/httr
2016-08-01,1,hadley/httr
2016-08-09,1,hadley/httr
2016-08-10,1,hadley/httr
2016-08-11,1,hadley/httr
2016-08-15,1,hadley/httr
2016-08-16,1,hadley/httr
2016-08-18,2,hadley/httr
2016-08-21,1,hadley/httr
2016-08-23,2,hadley/httr
2016-08-29,1,hadley/httr
2016-08-31,3,hadley/httr
2016-09-03,1,hadley/httr
2016-09-11,1,hadley/httr
2016-09-21,1,hadley/httr
2016-09-22,1,hadley/httr
2016-09-23,1,hadley/httr
2016-10-17,1,hadley/httr
2016-10-22,1,hadley/httr
2016-10-30,1,hadley/httr
2016-11-02,1,hadley/httr
2016-11-09,1,hadley/httr
2016-11-14,1,hadley/httr
2016-11-15,1,hadley/httr
2016-11-21,1,hadley/httr
2016-11-28,1,hadley/httr
2016-11-29,1,hadley/httr
2016-12-10,1,hadley/httr
2016-12-11,1,hadley/httr
2016-12-19,1,hadley/httr
2016-12-25,1,hadley/httr
2016-12-27,1,hadley/httr
2016-12-30,1,hadley/httr
2017-01-05,2,hadley/httr
2017-01-18,1,hadley/httr
2017-01-23,1,hadley/httr
2017-01-27,1,hadley/httr
2017-01-28,1,hadley/httr
2017-01-30,1,hadley/httr
2017-02-03,1,hadley/httr
2017-02-08,2,hadley/httr
2017-02-15,1,hadley/httr
2017-02-16,1,hadley/httr
2016-03-31,6,rstats-db/hms
2016-04-01,2,rstats-db/hms
2016-04-02,1,rstats-db/hms
2016-04-04,1,rstats-db/hms
2016-05-07,1,rstats-db/hms
2016-05-08,1,rstats-db/hms
2016-05-15,1,rstats-db/hms
2016-08-06,2,rstats-db/hms
2016-10-18,1,rstats-db/hms
2013-11-06,1,jeroenooms/jsonlite
2013-12-03,2,jeroenooms/jsonlite
2013-12-04,3,jeroenooms/jsonlite
2013-12-06,4,jeroenooms/jsonlite
2013-12-09,1,jeroenooms/jsonlite
2013-12-10,1,jeroenooms/jsonlite
2013-12-13,1,jeroenooms/jsonlite
2013-12-17,1,jeroenooms/jsonlite
2013-12-20,1,jeroenooms/jsonlite
2014-01-02,1,jeroenooms/jsonlite
2014-01-09,1,jeroenooms/jsonlite
2014-01-10,1,jeroenooms/jsonlite
2014-01-20,1,jeroenooms/jsonlite
2014-01-27,2,jeroenooms/jsonlite
2014-02-07,1,jeroenooms/jsonlite
2014-02-22,1,jeroenooms/jsonlite
2014-03-02,1,jeroenooms/jsonlite
2014-03-11,1,jeroenooms/jsonlite
2014-03-16,1,jeroenooms/jsonlite
2014-03-25,1,jeroenooms/jsonlite
2014-03-29,1,jeroenooms/jsonlite
2014-04-19,1,jeroenooms/jsonlite
2014-04-20,1,jeroenooms/jsonlite
2014-04-23,1,jeroenooms/jsonlite
2014-05-05,1,jeroenooms/jsonlite
2014-05-07,1,jeroenooms/jsonlite
2014-05-15,1,jeroenooms/jsonlite
2014-05-17,1,jeroenooms/jsonlite
2014-05-27,1,jeroenooms/jsonlite
2014-05-29,1,jeroenooms/jsonlite
2014-07-15,1,jeroenooms/jsonlite
2014-07-25,2,jeroenooms/jsonlite
2014-08-04,1,jeroenooms/jsonlite
2014-08-20,1,jeroenooms/jsonlite
2014-09-04,1,jeroenooms/jsonlite
2014-09-05,1,jeroenooms/jsonlite
2014-09-22,1,jeroenooms/jsonlite
2014-09-29,1,jeroenooms/jsonlite
2014-09-30,1,jeroenooms/jsonlite
2014-10-27,1,jeroenooms/jsonlite
2014-10-28,1,jeroenooms/jsonlite
2014-10-31,1,jeroenooms/jsonlite
2014-11-10,1,jeroenooms/jsonlite
2015-01-06,1,jeroenooms/jsonlite
2015-01-15,1,jeroenooms/jsonlite
2015-02-04,1,jeroenooms/jsonlite
2015-02-13,1,jeroenooms/jsonlite
2015-03-03,1,jeroenooms/jsonlite
2015-03-04,1,jeroenooms/jsonlite
2015-03-08,1,jeroenooms/jsonlite
2015-03-14,1,jeroenooms/jsonlite
2015-03-18,1,jeroenooms/jsonlite
2015-03-25,1,jeroenooms/jsonlite
2015-03-31,1,jeroenooms/jsonlite
2015-04-09,1,jeroenooms/jsonlite
2015-04-13,1,jeroenooms/jsonlite
2015-04-18,1,jeroenooms/jsonlite
2015-04-20,1,jeroenooms/jsonlite
2015-04-21,1,jeroenooms/jsonlite
2015-04-30,1,jeroenooms/jsonlite
2015-05-20,1,jeroenooms/jsonlite
2015-05-28,1,jeroenooms/jsonlite
2015-06-09,1,jeroenooms/jsonlite
2015-06-29,1,jeroenooms/jsonlite
2015-07-06,1,jeroenooms/jsonlite
2015-08-06,1,jeroenooms/jsonlite
2015-08-24,1,jeroenooms/jsonlite
2015-09-15,1,jeroenooms/jsonlite
2015-09-18,1,jeroenooms/jsonlite
2015-09-20,1,jeroenooms/jsonlite
2015-11-04,1,jeroenooms/jsonlite
2015-11-05,1,jeroenooms/jsonlite
2015-11-07,1,jeroenooms/jsonlite
2015-11-18,1,jeroenooms/jsonlite
2015-12-06,1,jeroenooms/jsonlite
2015-12-11,2,jeroenooms/jsonlite
2015-12-19,1,jeroenooms/jsonlite
2015-12-28,1,jeroenooms/jsonlite
2016-01-05,1,jeroenooms/jsonlite
2016-01-06,1,jeroenooms/jsonlite
2016-01-15,1,jeroenooms/jsonlite
2016-01-18,1,jeroenooms/jsonlite
2016-02-04,1,jeroenooms/jsonlite
2016-02-26,1,jeroenooms/jsonlite
2016-03-04,1,jeroenooms/jsonlite
2016-03-17,1,jeroenooms/jsonlite
2016-03-27,1,jeroenooms/jsonlite
2016-03-29,1,jeroenooms/jsonlite
2016-03-31,1,jeroenooms/jsonlite
2016-04-15,1,jeroenooms/jsonlite
2016-05-09,1,jeroenooms/jsonlite
2016-05-10,1,jeroenooms/jsonlite
2016-05-14,1,jeroenooms/jsonlite
2016-05-15,1,jeroenooms/jsonlite
2016-06-10,1,jeroenooms/jsonlite
2016-07-04,1,jeroenooms/jsonlite
2016-07-07,1,jeroenooms/jsonlite
2016-07-25,1,jeroenooms/jsonlite
2016-07-31,1,jeroenooms/jsonlite
2016-08-05,1,jeroenooms/jsonlite
2016-08-25,1,jeroenooms/jsonlite
2016-08-28,1,jeroenooms/jsonlite
2016-09-07,1,jeroenooms/jsonlite
2016-09-24,1,jeroenooms/jsonlite
2016-09-28,1,jeroenooms/jsonlite
2016-10-20,1,jeroenooms/jsonlite
2016-10-31,1,jeroenooms/jsonlite
2016-11-08,1,jeroenooms/jsonlite
2016-11-10,1,jeroenooms/jsonlite
2016-11-11,1,jeroenooms/jsonlite
2016-11-14,1,jeroenooms/jsonlite
2016-11-22,1,jeroenooms/jsonlite
2016-11-27,1,jeroenooms/jsonlite
2016-12-03,1,jeroenooms/jsonlite
2016-12-09,1,jeroenooms/jsonlite
2016-12-12,1,jeroenooms/jsonlite
2017-01-04,1,jeroenooms/jsonlite
2017-01-10,1,jeroenooms/jsonlite
2017-01-18,1,jeroenooms/jsonlite
2017-02-07,1,jeroenooms/jsonlite
2017-02-11,1,jeroenooms/jsonlite
2009-03-11,8,hadley/lubridate
2009-03-27,1,hadley/lubridate
2009-05-05,1,hadley/lubridate
2009-05-15,1,hadley/lubridate
2009-05-21,1,hadley/lubridate
2009-05-26,1,hadley/lubridate
2009-07-17,1,hadley/lubridate
2009-07-31,1,hadley/lubridate
2009-08-04,1,hadley/lubridate
2009-08-07,1,hadley/lubridate
2009-08-15,1,hadley/lubridate
2009-09-21,1,hadley/lubridate
2009-10-22,1,hadley/lubridate
2009-10-25,1,hadley/lubridate
2009-10-26,1,hadley/lubridate
2010-03-03,1,hadley/lubridate
2010-06-16,1,hadley/lubridate
2010-09-15,1,hadley/lubridate
2010-10-27,1,hadley/lubridate
2010-11-08,1,hadley/lubridate
2010-11-30,1,hadley/lubridate
2011-01-15,1,hadley/lubridate
2011-01-21,1,hadley/lubridate
2011-02-03,1,hadley/lubridate
2011-03-01,1,hadley/lubridate
2011-04-06,1,hadley/lubridate
2011-04-20,1,hadley/lubridate
2011-06-24,1,hadley/lubridate
2011-08-04,1,hadley/lubridate
2011-08-11,1,hadley/lubridate
2011-08-26,1,hadley/lubridate
2011-10-07,1,hadley/lubridate
2011-10-15,1,hadley/lubridate
2011-10-29,1,hadley/lubridate
2011-11-09,1,hadley/lubridate
2011-12-24,1,hadley/lubridate
2012-01-05,1,hadley/lubridate
2012-01-16,1,hadley/lubridate
2012-01-21,1,hadley/lubridate
2012-02-09,1,hadley/lubridate
2012-02-23,1,hadley/lubridate
2012-04-19,1,hadley/lubridate
2012-05-04,1,hadley/lubridate
2012-05-17,1,hadley/lubridate
2012-05-21,1,hadley/lubridate
2012-06-14,1,hadley/lubridate
2012-06-22,1,hadley/lubridate
2012-09-07,1,hadley/lubridate
2012-10-17,1,hadley/lubridate
2012-11-30,1,hadley/lubridate
2013-01-16,1,hadley/lubridate
2013-02-28,1,hadley/lubridate
2013-03-07,1,hadley/lubridate
2013-03-10,1,hadley/lubridate
2013-03-15,2,hadley/lubridate
2013-03-17,1,hadley/lubridate
2013-03-25,1,hadley/lubridate
2013-03-28,1,hadley/lubridate
2013-04-03,2,hadley/lubridate
2013-04-06,1,hadley/lubridate
2013-04-10,1,hadley/lubridate
2013-04-20,1,hadley/lubridate
2013-05-11,1,hadley/lubridate
2013-05-28,1,hadley/lubridate
2013-05-30,1,hadley/lubridate
2013-05-31,1,hadley/lubridate
2013-06-01,1,hadley/lubridate
2013-07-10,1,hadley/lubridate
2013-07-17,2,hadley/lubridate
2013-09-04,1,hadley/lubridate
2013-09-16,1,hadley/lubridate
2013-09-22,1,hadley/lubridate
2013-10-03,1,hadley/lubridate
2013-11-03,1,hadley/lubridate
2013-11-07,1,hadley/lubridate
2013-11-11,1,hadley/lubridate
2013-11-14,1,hadley/lubridate
2013-11-19,1,hadley/lubridate
2013-11-20,3,hadley/lubridate
2013-12-05,3,hadley/lubridate
2013-12-14,1,hadley/lubridate
2014-01-01,1,hadley/lubridate
2014-01-08,1,hadley/lubridate
2014-02-07,2,hadley/lubridate
2014-02-21,1,hadley/lubridate
2014-02-23,1,hadley/lubridate
2014-02-27,1,hadley/lubridate
2014-05-13,1,hadley/lubridate
2014-05-24,1,hadley/lubridate
2014-06-02,1,hadley/lubridate
2014-06-09,1,hadley/lubridate
2014-06-11,1,hadley/lubridate
2014-06-13,1,hadley/lubridate
2014-06-28,1,hadley/lubridate
2014-07-03,1,hadley/lubridate
2014-07-07,1,hadley/lubridate
2014-07-14,1,hadley/lubridate
2014-07-19,1,hadley/lubridate
2014-07-24,1,hadley/lubridate
2014-08-05,1,hadley/lubridate
2014-09-20,1,hadley/lubridate
2014-09-26,1,hadley/lubridate
2014-10-07,1,hadley/lubridate
2014-10-21,1,hadley/lubridate
2014-10-23,1,hadley/lubridate
2014-10-28,1,hadley/lubridate
2014-11-03,1,hadley/lubridate
2014-11-05,1,hadley/lubridate
2014-11-15,1,hadley/lubridate
2014-11-17,1,hadley/lubridate
2014-11-23,1,hadley/lubridate
2014-11-26,1,hadley/lubridate
2014-12-13,1,hadley/lubridate
2014-12-15,1,hadley/lubridate
2014-12-29,1,hadley/lubridate
2014-12-30,1,hadley/lubridate
2015-01-04,1,hadley/lubridate
2015-01-20,1,hadley/lubridate
2015-01-31,1,hadley/lubridate
2015-02-20,1,hadley/lubridate
2015-02-25,1,hadley/lubridate
2015-03-03,1,hadley/lubridate
2015-03-05,1,hadley/lubridate
2015-03-14,1,hadley/lubridate
2015-03-17,1,hadley/lubridate
2015-03-18,1,hadley/lubridate
2015-03-24,1,hadley/lubridate
2015-04-03,1,hadley/lubridate
2015-05-04,1,hadley/lubridate
2015-05-06,1,hadley/lubridate
2015-05-13,1,hadley/lubridate
2015-05-17,1,hadley/lubridate
2015-05-21,1,hadley/lubridate
2015-06-17,1,hadley/lubridate
2015-06-22,1,hadley/lubridate
2015-06-25,1,hadley/lubridate
2015-06-29,1,hadley/lubridate
2015-07-07,1,hadley/lubridate
2015-07-13,1,hadley/lubridate
2015-07-21,1,hadley/lubridate
2015-07-29,1,hadley/lubridate
2015-08-13,2,hadley/lubridate
2015-08-18,1,hadley/lubridate
2015-08-21,1,hadley/lubridate
2015-08-24,1,hadley/lubridate
2015-08-26,1,hadley/lubridate
2015-09-06,1,hadley/lubridate
2015-09-12,1,hadley/lubridate
2015-09-20,1,hadley/lubridate
2015-09-26,1,hadley/lubridate
2015-10-03,1,hadley/lubridate
2015-10-06,1,hadley/lubridate
2015-10-07,1,hadley/lubridate
2015-10-08,1,hadley/lubridate
2015-10-21,1,hadley/lubridate
2015-10-22,1,hadley/lubridate
2015-10-30,1,hadley/lubridate
2015-11-02,1,hadley/lubridate
2015-11-06,3,hadley/lubridate
2015-11-09,1,hadley/lubridate
2015-11-20,1,hadley/lubridate
2015-11-24,1,hadley/lubridate
2015-12-01,1,hadley/lubridate
2015-12-05,1,hadley/lubridate
2015-12-14,1,hadley/lubridate
2015-12-18,1,hadley/lubridate
2016-01-19,1,hadley/lubridate
2016-01-20,1,hadley/lubridate
2016-01-29,1,hadley/lubridate
2016-02-03,1,hadley/lubridate
2016-02-07,1,hadley/lubridate
2016-02-09,1,hadley/lubridate
2016-02-10,1,hadley/lubridate
2016-02-11,1,hadley/lubridate
2016-02-19,1,hadley/lubridate
2016-02-24,1,hadley/lubridate
2016-02-29,1,hadley/lubridate
2016-03-08,1,hadley/lubridate
2016-03-10,1,hadley/lubridate
2016-03-11,1,hadley/lubridate
2016-03-15,1,hadley/lubridate
2016-03-16,2,hadley/lubridate
2016-03-18,1,hadley/lubridate
2016-03-19,2,hadley/lubridate
2016-03-21,1,hadley/lubridate
2016-03-25,1,hadley/lubridate
2016-04-03,2,hadley/lubridate
2016-04-06,2,hadley/lubridate
2016-04-08,2,hadley/lubridate
2016-04-13,1,hadley/lubridate
2016-04-17,1,hadley/lubridate
2016-04-20,1,hadley/lubridate
2016-04-25,2,hadley/lubridate
2016-04-26,1,hadley/lubridate
2016-05-04,1,hadley/lubridate
2016-05-06,1,hadley/lubridate
2016-05-09,1,hadley/lubridate
2016-05-10,1,hadley/lubridate
2016-05-15,2,hadley/lubridate
2016-05-28,1,hadley/lubridate
2016-06-07,2,hadley/lubridate
2016-06-11,1,hadley/lubridate
2016-06-14,1,hadley/lubridate
2016-06-29,1,hadley/lubridate
2016-07-05,1,hadley/lubridate
2016-07-07,3,hadley/lubridate
2016-07-13,1,hadley/lubridate
2016-07-17,1,hadley/lubridate
2016-07-19,1,hadley/lubridate
2016-07-21,1,hadley/lubridate
2016-07-24,1,hadley/lubridate
2016-07-29,1,hadley/lubridate
2016-07-30,1,hadley/lubridate
2016-08-07,1,hadley/lubridate
2016-08-10,1,hadley/lubridate
2016-08-16,1,hadley/lubridate
2016-08-17,1,hadley/lubridate
2016-08-18,1,hadley/lubridate
2016-08-23,1,hadley/lubridate
2016-08-25,1,hadley/lubridate
2016-08-27,1,hadley/lubridate
2016-08-28,1,hadley/lubridate
2016-08-31,1,hadley/lubridate
2016-09-09,1,hadley/lubridate
2016-09-14,1,hadley/lubridate
2016-09-15,2,hadley/lubridate
2016-09-16,1,hadley/lubridate
2016-09-21,1,hadley/lubridate
2016-09-25,1,hadley/lubridate
2016-09-26,1,hadley/lubridate
2016-10-03,1,hadley/lubridate
2016-10-17,1,hadley/lubridate
2016-10-22,1,hadley/lubridate
2016-10-24,1,hadley/lubridate
2016-10-28,1,hadley/lubridate
2016-11-01,1,hadley/lubridate
2016-11-09,2,hadley/lubridate
2016-11-10,1,hadley/lubridate
2016-11-11,1,hadley/lubridate
2016-12-06,1,hadley/lubridate
2016-12-07,1,hadley/lubridate
2016-12-10,1,hadley/lubridate
2016-12-20,1,hadley/lubridate
2017-01-01,1,hadley/lubridate
2017-01-03,1,hadley/lubridate
2017-01-05,1,hadley/lubridate
2017-01-15,1,hadley/lubridate
2017-01-31,1,hadley/lubridate
2017-02-06,1,hadley/lubridate
2017-02-11,1,hadley/lubridate
2014-01-12,1,tidyverse/magrittr
2014-01-17,1,tidyverse/magrittr
2014-01-18,1,tidyverse/magrittr
2014-01-19,1,tidyverse/magrittr
2014-01-20,2,tidyverse/magrittr
2014-01-26,3,tidyverse/magrittr
2014-01-30,1,tidyverse/magrittr
2014-02-07,1,tidyverse/magrittr
2014-02-25,7,tidyverse/magrittr
2014-02-26,9,tidyverse/magrittr
2014-02-27,2,tidyverse/magrittr
2014-03-08,1,tidyverse/magrittr
2014-03-13,1,tidyverse/magrittr
2014-03-27,1,tidyverse/magrittr
2014-03-28,2,tidyverse/magrittr
2014-04-02,1,tidyverse/magrittr
2014-04-05,1,tidyverse/magrittr
2014-04-17,1,tidyverse/magrittr
2014-04-18,1,tidyverse/magrittr
2014-04-24,4,tidyverse/magrittr
2014-04-28,1,tidyverse/magrittr
2014-05-02,1,tidyverse/magrittr
2014-05-08,1,tidyverse/magrittr
2014-05-14,1,tidyverse/magrittr
2014-05-15,1,tidyverse/magrittr
2014-05-16,1,tidyverse/magrittr
2014-05-17,1,tidyverse/magrittr
2014-05-18,1,tidyverse/magrittr
2014-05-21,1,tidyverse/magrittr
2014-05-22,4,tidyverse/magrittr
2014-05-23,3,tidyverse/magrittr
2014-05-28,1,tidyverse/magrittr
2014-06-06,1,tidyverse/magrittr
2014-06-11,1,tidyverse/magrittr
2014-06-12,1,tidyverse/magrittr
2014-06-13,1,tidyverse/magrittr
2014-06-16,1,tidyverse/magrittr
2014-06-19,1,tidyverse/magrittr
2014-06-23,1,tidyverse/magrittr
2014-06-30,1,tidyverse/magrittr
2014-07-02,1,tidyverse/magrittr
2014-07-04,4,tidyverse/magrittr
2014-07-14,2,tidyverse/magrittr
2014-07-17,1,tidyverse/magrittr
2014-07-23,1,tidyverse/magrittr
2014-07-24,2,tidyverse/magrittr
2014-07-27,1,tidyverse/magrittr
2014-08-06,5,tidyverse/magrittr
2014-08-07,1,tidyverse/magrittr
2014-08-11,1,tidyverse/magrittr
2014-08-12,1,tidyverse/magrittr
2014-08-13,2,tidyverse/magrittr
2014-08-14,2,tidyverse/magrittr
2014-08-17,1,tidyverse/magrittr
2014-08-18,2,tidyverse/magrittr
2014-08-20,1,tidyverse/magrittr
2014-08-21,2,tidyverse/magrittr
2014-08-22,1,tidyverse/magrittr
2014-08-24,3,tidyverse/magrittr
2014-08-31,1,tidyverse/magrittr
2014-09-01,1,tidyverse/magrittr
2014-09-03,2,tidyverse/magrittr
2014-09-05,1,tidyverse/magrittr
2014-09-09,1,tidyverse/magrittr
2014-09-14,1,tidyverse/magrittr
2014-09-15,1,tidyverse/magrittr
2014-09-16,1,tidyverse/magrittr
2014-09-17,2,tidyverse/magrittr
2014-09-21,2,tidyverse/magrittr
2014-09-22,1,tidyverse/magrittr
2014-09-23,1,tidyverse/magrittr
2014-09-26,1,tidyverse/magrittr
2014-09-29,1,tidyverse/magrittr
